exam,knowledge
某乡镇的4个村庄A、B、C、D恰好位于正方形的4个顶点上，为了解决农民出行难问题，镇政府决定修建连接各村庄的道路系统，使得每两个村庄都有直达的公路，设计人员给出了如下四个设计方案（实线表示连接的道路）在上述四个方案中最短的道路系统是方案（　　）A．一B．二C．三D．四,375
王老师用28米长的木条给花圃做围栏，他想把花圃设计成以下四种造型，不能用28米的长木条围成的设计有（　　）种．A．1B．2C．3D．4,375
正方形网格中，小格的顶点叫做格点，小华按下列要求作图：①在正方形网格的三条不同实线上各取一个格点，使其中任意两点不在同一条实线上；②连接三个格点，使之构成直角三角形．小华在左边的正方形网格中作出了Rt△ABC，请你按照同样的要求，在右边的两个正方形网格中各画出一个直角三角形，并求出这个直角三角形的面积．（要求：三个网格中的直角三角形互不全等）,376
下列说法中：①除以它的倒数，商为1；②如果a÷b，则b是a的3倍；③除以一个数，等于乘以这个数的倒数：④一个分数除以一个假分数一定比它本身小．其中正确的有（　　）A．1个B．2个C．3个D．4个,990
一个分数的分子缩小至原来的，分母扩大至原来的2倍，那么结果是（　　）A．与原分数相等B．是原分数的倒数C．是原分数的D．是原分数的4倍,990;988
已知a，b互为倒数，则（　　）A．B．C．D．,990
下列说法中正确的是（　　）A．因为2÷4＝3，所以2能被4整除B．所有的素数都是奇数C．两个合数有可能是互素D．x的倒数是,990;975;982;983
一个数，千位上是最小的奇数，百位上是最小的合数，十位上是最小的质数，个位上的数没有倒数，这个数是　1420　．,990;982;983
数轴上有四个点分别表示、、和，这四个点中离开表示1的点最远的是（　　）A．表示的点B．表示的点C．表示的点D．表示的点,991
数轴上表示的点在表示的点的　左　边（填“左”或“右”）．,991
数轴上点A表示的数是，点B在距点A个单位处，点B表示的数是　或4　．,991
小明做作业的时候不小心在作业本上滴上了墨水（如图），现在知道A点表示的数是，那么B点表示的数是　　．,991
在数轴上分别用A、B、C表示出，，这三个分数所对应的点，并写出数轴上的点D、点E所对应的分数．点D　　，点E　5　．,991
2023年5月30日9时31分，搭载神舟十六号载人飞船的长征二号F遥十六运载火箭在酒泉卫星发射中心发射升空，航天员乘组状态良好，发射取得圆满成功．神舟十六号航天员乘组由景海鹏、朱杨柱、桂海潮3名航天员组成．发射前，科学家对飞船实施检查，最适宜的检查方式是　全面调查　（填“全面调查”或“抽样调查”）．,456
要统计全班同学登上八达岭长城的人数情况，你准备采取哪种方法进行调查？,456
下面调查中，适合采用全面调查的是（　　）A．调查某批次汽车的抗撞击能力B．乘飞机时对乘客进行安全检查C．调查全国中学生喜爱的电视节目D．调查某品牌饮料的含糖量,456
下列调查适合采用抽样调查的是（　　）A．对乘坐某次高铁的乘客进行安全检查B．为保证神舟十四号载人飞船的成功发射，对其部件进行检查C．调查某校九年级学生的身高状况D．调查一批节能灯泡的使用寿命,456
想了解中央电视台《开学第一课》的收视率，适合的调查方式为　抽样调查　．（填“普查”或“抽样调查”）,456
下面的结论分别是通过哪种调查方式得到的？（1）某品牌电视机的平均使用寿命为10年．（2）某型号电池的连续使用时间为20h．（3）一次数学水平测试，某班的优秀率为20%．（4）在一本书稿中共发现20处错误．（5）在英文单词中，字母E的使用频率最高，大约为13%．,456
下列调查中，最适合采用全面调查的是（　　）A．调查全国中学生的睡眠时间B．调查某河流的水质情况C．调查全市中小学生每天的零花钱D．调查全班同学的视力情况,456
某市八年级共有8500名学生参加考试，为了了解考试情况，从中抽取1000名学生成绩进行统计分析，在这个问题中，有下列说法：①1000名考生是总体的一个样本；②8500名考生的成绩是总体；③样本容量是1000；④每名考生是个体；⑤本次调查属于抽样调查．其中正确的说法有（　　）A．1个B．2个C．3个D．4个,457;456
根据“五项管理”和“双减”政策要求．迁安市某中学为了解本校1200名学生的睡眠情况，从中抽查了200名学生的睡眠时间进行统计，下面叙述正确的是（　　）A．以上调查属于全面调查B．200名学生是样本容量C．每名学生的睡眠时间是个体D．1200名学生是总体的一个样本,457;456
为了了解本校八年级400名学生在家承担家务劳动的情况，现从中抽取了50名学生进行问卷调查．在这个问题中，样本是什么？,457
要了解5000辆新车的抗撞击能力，从中任意抽取10辆新车进行试验，在这个问题中，样本容量是　10　．,457
某市为了解970万市民的出行情况，科学规划轨道交通，400名调查者走入1万户家庭发放了调查问卷，并对收回的3万份问卷进行了调查登记．该调查中的样本容量是　3万　．,457
为了了解一批电视机的寿命，从中抽取100台电视机进行试验．有人说这个问题中的样本是“抽取的100台电视机的寿命”，你认为这个问题中的样本是什么？,457
为了调查某校学生的体重，对某班45名学生的体重记录如下（单位：kg）：48，48，42，50，61，44，43，51，46，46，51，46，50，45，52，54，51，57，55，48，49，48，53，48，56，55，57，42，54，49，47，60，51，51，44，41，49，53，52，49，61，58，52，54，（1）这个问题中的总体、个体、样本、样本容量分别是多少？（2）请用简单的随机抽样方法，将该班45名学生的体重分别选取含有6名学生体重的两个样本和含有15名学生体重的两个样本．,457
在平面直角坐标系中，点A（a，﹣1）与点B（2，b）关于x轴对称，则a+b＝　3　．,388
若点A（m，n）与点B（3，2）关于x轴对称，则m+n的值为　1　．,388
在平面直角坐标系中，△ABC的位置如图所示，已知点A的坐标是（﹣4，3）．（1）点B的坐标为（　3　，　0　），点C的坐标为（　﹣2　，　5　）．（2）△ABC的面积是　10　．（3）作点C关于y轴的对称点C'，那么A、C'两点之间的距离是　2　．,388;284
如图已知平面直角坐标系中A（﹣1，3），B（2，0），C（﹣3，﹣1）（1）在图中作出△ABC关于y轴的对称图形△A1B1C1，并写出点A1，B1，C1的坐标．（2）在y轴上找一点P，使PA+PC最短，并求出P点的坐标．,389;393;388
如图，在平面直角坐标系中，已知点A（﹣4，1），B（1，1），C（﹣3，3）．（1）①画出△ABC，②判断△ABC的形状是　直角　三角形；（2）点C关于y轴的对称点C′的坐标为　（﹣3，﹣3）　；（3）已知点P是y轴上一点，若S△ABC＝S△ABP，则点P坐标是　（0，3）或（0，﹣1）　．,388;307;309
在平面直角坐标系中，A（m，4）与点B（5，n）关于y轴对称，则（　　）A．m＝5，n＝4B．m＝﹣5，n＝4C．m＝﹣5，n＝﹣4D．m＝5，n＝﹣4,388
如图，在平面直角坐标系中，对△ABC进行循环往复的轴对称变换，若原来点B坐标是（﹣5，2），则经过第2023次变换后点B的对应点的坐标为（　　）A．（﹣5，﹣2）B．（5，﹣2）C．（﹣5，2）D．（5，2）,389;180;388
如图，在平面直角坐标系xOy中，△ABC的顶点C（3，﹣1），则点C关于x轴、y轴对称的点的坐标分别为（　　）A．（3，1），（﹣3，﹣1）B．（﹣3，1），（﹣3，﹣1）C．（3，1），（1，3）D．（﹣3，﹣1），（3，1）,388
在平面直角坐标系中，对△ABC进行循环往复的轴对称变换，若原来点A的坐标是（，），则经过第2019次变换后所得的点A的坐标是（　　）A．（，）B．（，）C．（，）D．（，）,389;180
剪纸艺术是最古老的中国民间艺术之一，很多剪纸作品体现了数学中的对称美．如图，蝴蝶剪纸是一幅轴对称图形，将其放在平面直角坐标系中，如果图中点E的坐标为（m，1），其关于y轴对称的点F的坐标（2，n），则（m+n）2022的值为（　　）A．1B．﹣1C．32022D．0,389;388
在平面直角坐标系中，点P（4，2）关于直线x＝1的对称点的坐标是　（﹣2，2）　．,389
如图，在平面直角坐标系中，Rt△ABC的三个顶点坐标为A（﹣3，0），B（﹣3，﹣3），C（﹣1，﹣3）（1）求Rt△ABC的面积；（2）在图中作出△ABC关于x轴对称的图形△DEF，并写出D，E，F的坐标．,389;390;284
如图，在平面直角坐标系中，对△ABC进行循环往复的轴对称变换，若原来点A坐标是（a，b），经过第1次变换后所得的A1坐标是（a，﹣b），则经过第2020次变换后所得的点A2020坐标是　（a，b）　．,389;180;388
明明和亮亮一起下五子棋，明明持黑棋，亮亮持白棋．如图，若棋盘正中间的白棋的位置用（1，0）表示，最右上角的黑棋的位置用（2，1）表示，明明把第七枚圆形棋子放在适当位置，使所有棋子组成轴对称图形．则第七枚圆形棋子放的位置不可能是（　　）A．（﹣1，2）B．（2，﹣1）C．（3，﹣2）D．（1，﹣1）,389;181
正方形ABCD的边长为8，点E、F分别在边AD、BC上，将正方形沿EF折叠，使点A落在A'处，点B落在B'处，A'B'交BC于G．下列结论错误的是（　　）A．当A'为CD中点时，则tan∠DA'EB．当A'D：DE：A′E＝3：4：5时，则A′CC．连接AA'，则AA'＝EFD．当A'（点A'不与C、D重合）在CD上移动时，△A'CG周长随着A'位置变化而变化,413
综合与实践：问题情境：在数学实践课上，老师让小组合作探究两个完全相同的含30°角的三角板拼图间存在的关系．如图，△ABC≌△DEC，∠ACB＝∠DCE＝90°，∠B＝∠E＝30°，AC＝DC＝操作探究：（1）如图1，当D，C，B在同一条直线时，直线AB与直线DE的位置关系是　垂直　；（2）如图2，将图1中的三角板DEC绕点C顺时针旋转120°，边DE与边CB交于点G，此时EC与AB的位置关系是　平行　，判断此时△CDG的形状并证明；（3）如图3，将图1中的三角板DEC绕着点C顺时针旋转，边AB与边EC交于点M，当△CBM是以BM为腰的等腰三角形时，求AM的长．,413
在平面直角坐标系中，O为坐标原点，点A的坐标为（﹣8，0），直线BC经过点B（﹣8，6），C（0，6），将四边形OABC绕点O按顺时针方向旋转α度得到四边形OA′B′C′，此时直线OA′、直线B′C′分别与直线BC相交于点P、Q如图（1）四边形OABC的形状是　矩形　，当α＝90°时，的值是　　；（2）在四边形OABC旋转过程中，当0＜α≤180°时，存在这样的点P和点Q，使BPBQ．请求出点P的坐标　（﹣9，6），P2（，6）　．,413
已知△ABC是直角三角形，∠ACB＝90°．（1）如图1，若AC＝BC＝2，取AC的中点D，连接BD，则sin∠ABD的值是　　；（2）在（1）的条件下，在BC的延长线上截取CE＝CD，连接DE，将△ADCE绕点C顺时针旋转，设旋转角∠ACD为α（0°≤α＜90°），当点A，D，E在同一直线上时，如图2，求AE的长；（3）如图，在△ACD中，∠ADC＝45°，，AD＝3，将AC绕着点C逆时针旋转α至BC，连接BD．①当α＝90°时，求BD的长；②当0°≤α＜360°，设BD长的最大值为m，最小值为n，直接写出mn的值．?,413
在平面直角坐标系中，O为坐标原点，点A（4，4），点M（m，0）（m＞0），N（0，n）（n＞0），且满足AM＝AN．若△MON的面积为，则m2+n2的值为　46或18或82　（在算出的结果内任选一个）．,413
如图1，△ABE是等腰三角形，AB＝AE，∠BAC＝45°，过点B作BC⊥AE于点C，在BC上截取CD＝CE，连接AD、DE并延长AD交BE于点P．（1）求证：AD＝BE；（2）试说明AD平分∠BAE；（3）如图2，将△CDE绕着点C旋转一定的角度，那么AD与BE之间都有哪些关系？,413
设3x﹣4y＝0（y≠0），则　　．,415
已知2，且b+d+f≠（1）求的值；（2）若b﹣2d+3f＝5，求a﹣2c+3e的值．,415
已知0，且5x+y﹣2z＝10，求x、y、z值,415
（1）已知，2x+y≠0，求的值．（2）已知x，求x的值．,415
已知，则（　　）A．B．C．D．,415
如果，那么等于（　　）A．B．C．D．,415
如图1，第24届国际数学家大会会标是以我国古代数学家赵爽的弦图为基础进行设计的．现假设可在如图2的弦图区域内随机取点，若正方形ABCD中，AB＝5，AF＝4，则这个点落在阴影部分的概率为　　．,485;308
如图，在正六边形ABCDEF中，分别以A、D为圆心，以边长为半径画弧，现向正六边形ABCDEF区域内投掷飞镖，则飞镖命中图中阴影部分的概率为　　．,485;365
如图，正方形ABCD，点M在对角线BD上，BM＝2DM，MN⊥MG分别交AB、BC于点N、G，若随机向正方形ABCD内投一粒米，则落在阴影部分的概率是（　　）A．B．C．D．,485;294
2018年12月1日，贵阳地铁一号线正式开通，标志着贵阳中心城区正式步入地铁时代，为市民的出行带来了便捷．如图是贵阳地铁一号线路图（部分），菁菁与琪琪随机从这几站购票出发．（1）菁菁正好选择沙冲路站出发的概率为　　；（2）用列表或画树状图的方法，求菁菁与琪琪出发的站恰好相邻的概率．,485
如图，在正方形中，阴影部分是以正方形的顶点及其对称中心为圆心，以正方形边长的一半为半径作弧形成的封闭图形．将一个小球在该正方形内自由滚动，小球随机地停在正方形内的某一点上．若小球停在阴影部分的概率为P1，停在空白部分的概率为P2，则P1与P2的大小关系为（　　）A．P1＜P2B．P1＝P2C．P1＞P2D．无法判断,485;406
七巧板是我国古代劳动人民的一项发明，被誉为“东方模板”它山五块等腰直角三角形、一块正方形、一块平行四边形组成．如图，某同学利用七巧板拼成的正方形玩“滚小球游戏”，小球可以在该正方形上自山滚动，并随机地停留在某块板上，则小球停留在阴影部分的概率是　　．,485;264;321
为了更好地解决养老问题，某服务中心引入优质社会资源，为甲、乙两个社区共30名老人提供居家养老服务，收集得到这30名老人的年龄（单位：岁）如下：甲社区676869727678808182848585859091乙社区666972747578808185858889919294根据以上信息解答下列问题：（1）求甲社区老人年龄的中位数和众数；（2）现从两个社区年龄在70岁以下的5名老人中随机抽取2名了解居家养老服务情况，求这2名老人恰好来自同一个社区的概率．,486;473;474
现有5张卡片，其中3张卡片正面上的图案是“”，2张卡片正面上的图案是“”，它们除此之外完全相同．把这5张卡片背面朝上洗匀，从中随机抽取两张，则这两张卡片正面图案相同的概率是（　　）A．B．C．D．,486
一天晚上，小伟帮助妈妈清洗四个绿、白、蓝、红颜色不同的有盖茶杯，突然停电了，小伟只好随机将其中一个杯盖和一个茶杯搭配在一起．则这个茶杯颜色搭配恰好正确的概率为（　　）A．B．C．D．,486
在﹣4，﹣2，1，2四个数中，随机取两个数分别作为函数y＝ax+b中a，b的值，则该一次函数图象经过第一、二、四象限的概率为　　．,486;199
一次圆桌会议设有4个座位，主持人坐在了如图所示的座位上，嘉宾甲、乙、丁3人等可能地坐到①、②、③中的3个座位上，请用所学的概率知识求嘉宾甲与乙相邻而坐的概率．,486;484
某博物馆展厅的俯视示意图如图1所示，嘉淇进入展厅后开始自由参观，每走到一个十字道口，她自己可能直行，也可能向左转或向右转，且这三种可能性均相同．（1）求嘉淇走到王字道口A向北走的概率是　　；（2）补全图2的树状图；（3）借助图2的树状图分析嘉淇经过两个十字道口后向哪个方向参观的概率较大．,486
抛掷两枚质地均匀的硬币，两枚硬币落地后，正面都朝上的概率是（　　）A．B．C．D．,486
若（其中a2，b2，c2均不为1），求证：．,521
证明以下各式：（1）；（2）,521
如果2x2﹣3x﹣1与a（x﹣1）2+b（x﹣1）+c是同一个多项式的不同形式，那么　　．,521
已知abc≠0，证明：四个数、、、中至少有一个不小于,521
设a、b是自然数，且其中一个是奇数，若ax＝by＝2008z，且，则2a+b的一切可能的取值是（　　）A．2010，510B．267，510C．2010，510，267，4017D．2008，2006，2004，2002,521
将5x3﹣6x2+10表示成a（x﹣1）3+b（x﹣1）2+c（x﹣1）+d．,522
设实数a，b，c满足2a+b+c+14＝2，那么的值为　　．,522
已知：a≠0，14（a2+b2+c2）＝（a+2b+3c）2，那么a：b：c＝　1：2：3　．,522
某中学的同学们自愿为灾区捐款，七年级捐款4800元，六年级捐款的钱数是七年级的，八年级捐款的钱数又是六年级的，八年级捐款多少钱？,996
一根绳子分成两段，第一段长米，第二段占全长的，两段绳子的长度相比，（　　）A．第一段长B．第二段长C．一样长D．无法比较,996;989
下列说法中：①乘以它的倒数，积为1；②如果a÷b，则b是a的3倍；③除以一个数，等于乘以这个数的倒数；④两个同样长的铁丝，第一根用去m，第二根用去，两根铁丝剩下的部分一样长．其中正确的有（　　）A．1个B．2个C．3个D．4个,996;989;990
一桶油重20千克，用了用了（　　）千克．A．10B．20C．15D．5,996
某班共有学生45名，一次数学测验后，老师宣布全班的学生成绩优秀，则这个班优秀的学生有多少人？未达到优秀的学生有多少人？,996
海象的平均寿命大约是40年，海狮的平均寿命是海象的，海狮的平均寿命是　30　年．,996
计算：,997;995
一袋红心柚的是24千克，这袋红心柚是　27　千克．,997
如图中的未知量“？”是（　　）A．30B．40C．60D．64,997
6的结果是（　　）A．25B．C．D．,997
脱式计算：（1）；（2）24；（3）,997;995
一个数的是，这个数是　　．,997
五个连续自然数，其中第三个数比第一、第五两数和的少那么第三个数是　18　．,994
有A、B、C三个数，已知A+B+C＝20，A+C＝8，B﹣A＝2，则A＝　8　．,994
小明去年的体重为55千克，今年增加2千克，小明今年的体重是多少千克？,994
计算40的结果是（　　）A．15B．5C．D．,995
吨的8倍是　　吨．,995
求2的5倍是多少？,995
　16　和的积是,995
大约从一万年前开始，青藏高原平均每年上升m．按照这个速度，50年它能上升多少米？100年呢？,995
计算：（1）；（2）9；（3）；（4）,995
　　．,995
5米的与3米的相比，以下说法正确的是（　　）A．5米的长些B．3米的长些C．一样长D．无法比较,995
列式或列方程计算．（1）一个数与6的和是4，求这个数．（2）比15大1的数，乘以8与25的和，积是多少？,995;993
计算：3＝　　．,995
规定《a》表示分数a的分子、分母中数值较大的一个数，如：《》＝19；又如：《》＝《》＝请你按这样的规定在下面各题的横线上填入适当的数：（1）《》＝　6　；（2）《》＝　10　；（3）《》＝8，（　　）最大填几？　80　．,989;988
化简：．,988
下列各图形不能表示阴影部分占整体的的是（　　）A．B．C．D．,988
把15支铅笔平均分给5个同学，每支铅笔占铅笔总数的，每人分的铅笔占铅笔总数的．,988
在括号内填入恰当的数字，使等式成立：．,988
解方程时，下列变形中正确的是（　　）A．B．C．D．,988
若10克糖溶于90克水中，则糖的质量占糖水质量的（　　）A．B．C．D．,988
分数介于哪两个整数之间（　　）A．3和4B．4和5C．5和6D．6和7,989
比较下列各数大小：、75，用“＜”连接．,989
已知甲、乙、丙、丁四个数，甲，乙，丙，丁．将甲、乙、丙、丁四个数用“＜”连接，结果是　丙＜甲＜乙＜丁　．,989
将，，45按从小到大的顺序排列．,989
将157%，，5按从小到大的顺序排列：　5＜157%　．,989
一项工程，甲单独做6天可以完成．如果第一天甲做，第二天乙做，这样轮流交替做，恰好乙也整数天完成．如果第一天乙做，第二天甲做，这样轮流交替做，比上次轮流做要多天才能完成．这项工程由甲、乙合作几天可以完成？,1000
计算下面各题，能简算的要简算．（1）；（2）；（3）；（4）9+9+9+,1000;1006
如果a、b各表示一个数，△为一种运算．规定：a△b＝a，△6＝　　．,1000
有5吨货物，第一次运走了吨，第二次运走了剩下的，两次共运走了（　　）吨．A．2B．1C．D．2,1000
历史兴趣班有40人，其中女同学占总体人数的，列式表示男同学人数（　　）A．B．C．D．,1000
一块长方形的木板，长米，宽是长的．（1）这块木板的周长是多少米？（2）这块木板的面积是多少平方米？,1000
一根铁丝，第一次剪下它的，第二次剪下第一次的，第二次剪下2米，这根铁丝全长是（　　）米．A．5B．10C．8D．9,1001
有甲、乙两个粮仓，甲仓中有粮食20吨，乙仓中有粮食30吨．现向一个粮仓中运进一定量的粮食后，使其中一个粮仓中的粮食重量是另一个粮仓中粮食重量的，则后运进的粮食的重量是　5或16　吨．,1001
某校预初年级开展了古诗文大赛，设有一、二、三等奖．其中获得一等奖的人数占参赛人数的，获得二等奖的人数占参赛人数的，获得三等奖的人数占参赛人数的．已知该年级共有学生400人．（1）求这次评选参赛的同学有多少名？（2）求这次评选获得一等奖的同学有多少名？,1001
李阿姨上午卖出2套时装，每套都是480元．李阿姨说：“第一套时装比原价提高了售出，第二套时装比原价降低了售出．赚的钱和赔的钱正好互相抵消，白忙了一上午！”你认为李阿姨说的话对吗？请用通过计算说明赚了还是赔了？赚了（或赔了）多少钱？,1001
六（8）班参加数学竞赛，女生有12人参赛，相当于男生参赛人数的，比赛结束，获奖人数是参赛人数的，有　6　人获奖．,1001
妈妈微信钱包里有480元钱，儿童节她带两个孩子去游乐园玩用了，买礼物用了．算式“480”解决的问题是（　　）A．剩下的钱B．买礼物用的钱C．去游乐园玩用的钱D．去游乐园玩和买礼物一共用的钱,1001;14
六（1）班女生人数是男生人数的，那么男生人数是全班人数的（　　）A．B．C．D．,998
李叔叔3小时录入一篇论文的，照这样的速度，李叔叔工作8小时，录入了48页论文，那么李叔叔还有　6　页论文没录入．,998
汽车厂计划25天组装汽车4000辆，实际提前5天完成，实际平均每天组装汽车多少辆？（用方程解）,998
把一根长米长的钢材锯成相等的若干段，一共锯了7次，每段长　1　米．,998
小杰的书架共3层，第一层是小说，第二层是学习参考书，第三层是科技类书籍，其中学习参考书共有35本，占小杰所有书籍总数的．（1）小杰的书架上共有书籍多少本？（2）若小说占小杰所有书籍总数的，那么小杰书架上科技类书籍有多少本？,998;996
修一条长30千米的路要6天，平均每天修（　　）A．千米B．千米C．千米D．5千米,998
将下列分数化为循环小数．（1）；（2）；（3）,999;1004;1005
古代有一本书这样写道：一刹那为一念，二十念为一舜，二十舜为一弹指，二十弹指为一罗预，二十罗预为一须臾，一日一夜有三十须臾．根据这个叙述，完成下列填空：1（弹指）＝　　（秒）（结果用分数表示）．,999
把下列分数化成最简分数：　　，　　．,999;986
在分数、、、、、中，能化成有限小数的有（　　）A．1个B．2个C．3个D．4个,999;1005
11厘米＝　　米，9小时＝　　天．（都用分数表示）,999
一个最简分数，如果分母中只含有素因数　2与5　，再无其他素因数，那么这个分数可以化成有限小数．,999;1005;976;986
已知m被分解素因数为m＝a×b×c，其中a，b，c都是互不相同的素数，那么在m的因数中是合数的有多少个？,984;982;983
用分解素因数法求下列各组数的最大公因数．（1）12和15；（2）24和,984;977
某次数学考试，某位学生的名次、年龄、得分之积为3783，问该学生得第几名？成绩为多少？,984
把48，35，60分解素因数．,984
下列分解素因数正确的是（　　）A．2＝1×2B．12＝3×4C．22＝2×11D．42＝1×2×3×7,984
下列分解素因数正确的是（　　）A．12＝2×2×3B．12＝1×2×2×3C．12＝1×2×6D．12＝3×4,984
把三个形状、大小相同的长方形拼在一起组成一个大长方形ABCD（如图），并把第二个长方形平均分成两等份，把第三个长方形平均分成三等份．问阴影部分占大长方形的几分之几？并说明理由．,985
4吨比6吨少几分之几？6吨比4吨多几分之几？,985
一个长方形长5厘米，宽3厘米，表示（　　）几分之几．A．长比宽多B．长比宽少C．宽比长少D．宽比长多,985
分数的分母越大，它的分数单位就越大．　×　（判断对错）,985
三年前小明12岁，他的爸爸42岁，三年后小明的年龄是他爸爸年龄的几分之几？,985
高铁G7302次列车从杭州到嘉兴历时36分钟，如果改用小时作单位，应表示为　　（填分数）小时．,985
如图，⊙O的两条割线PAB和PCD分别交⊙O于点A，B和点C，D．已知PA＝2，PC＝4，PD＝7，AC＝CD，求PB，BD的长．,360
如图，已知⊙O与Rt△AOB的斜边交于C，D两点，C、D恰好是AB的三等分点，若⊙O的半径等于5，则AB的长为　3　．,360;307
如图，某机械传动装置在静止状态时，连杆PA与点A运动所形成的⊙O交于B点，现测得PB＝4cm，AB＝5cm，⊙O的半径R＝5cm，此时P点到圆心O的距离是　5　cm．,360
已知：如图，四边形ABCD内接于⊙O，过点A的切线与CD的延长线交于E，且∠ADE＝∠BDC．（1）求证：△ABC为等腰三角形；（2）若AE＝6，BC＝12，CD＝5，求AD的长．,360;423;299;348;349
如图，P是⊙O外一点，PD为切线，D为切点，割线PEF经过圆心O，若PF＝12，PD＝求∠EFD的度数．,360
如图，PT是外切两圆的公切线，T为切点，PAB，PCD分别为这两圆的割线．若PA＝3，PB＝6，PC＝2，则PD等于（　　）A．12B．9C．8D．4,360
直角三角形的两条直角边分别为4和3，则此三角形内切圆的半径是　1　．,361
在△ABC中，BC＝3，AC＝4，下列说法错误的是（　　）A．1＜AB＜7B．S△ABC≤6C．△ABC内切圆的半径r＜1D．当AB时，△ABC是直角三角形,361;309
有块余料是直角三角形，两直角边长为6和8，在该余料中剪一个圆，剪得圆面积最大为　4π　．,361
如图，点O为△ABC的内心，∠A＝70°，则∠BOC的度数为　125°　．,361
点I为△ABC的内心，连AI交△ABC的外接圆于点D，若AI＝2CD，点E为弦AC的中点，连接EI，IC，若IC＝6，ID＝5，则IE的长为　4　．,361;353
如图，在△ABC中，∠ACB＝90°，⊙O是△ABC的内切圆，三个切点分别为点D，E，F．若BF＝2，AF＝3，则△ABC的周长是（　　）A．9B．C．10D．12,361;355
给出下列说法：（1）与圆只有一个公共点的直线是圆的切线；（2）与圆心的距离等于半径的直线是圆的切线；（3）垂直于圆的半径的直线是圆的切线；（4）过圆的半径的外端的直线是圆的切线．其中正确的说法个数为（　　）A．1B．2C．3D．4,356
如图，点A是⊙O外的任意一点，点B是线段AO的中点，以B为圆心，以AB长为半径的圆交⊙O于点C、D．则下列命题不一定是真命题的是（　　）A．AC、AD是⊙O的切线B．AO是线段CD的垂直平分线C．△ACD是等边三角形D．AC＝AD,356;378;297;301;345
如图，矩形ABCD中，AB＝13，AD＝6?点E是CD上的动点，以AE为直径的⊙O与AB交于点F，过点F作FG⊥BE于点G．?（1）当E是CD的中点时：tan∠EAB的值．（2）在（1）的条件下，证明：FG是圆O的切线．,356;440;327;348
如图，△ABC中，∠C＝90°，∠B＝60°，在AC边上取点O画圆，使⊙O经过A、B两点，下列结论中：①AO＝BC；②AO＝2CO；③延长BC交⊙O与D，则A、B、D是⊙O的三等分点；④以O为圆心，以OC为半径的圆与AB相切．正确的序号是　②③④　．,356;305
给出下列说法：①与圆只有一个公共点的直线是圆的切线；②与圆心的距离等于半径的直线是圆的切线；③垂直于圆的半径的直线是圆的切线；④过圆的半径的外端的直线是圆的切线；⑤经过圆心和切点的直线垂直于这条切线．其中正确的是　①②⑤　．（填序号）,356
如图，BD是⊙O的直径，A是BD延长线上的一点，点E在⊙O上，BC⊥AE，交AE的延长线于点C，BC交⊙O于点F，且点E是的中点．求证：AC是⊙O的切线．,356;348
如图，直线交x轴于点A，交y轴于点B，点P是x轴上一动点，以点P为圆心，以1个单位长度为半径作⊙P，当⊙P与直线AB相切时，点P的坐标是（　　）A．B．或C．D．或,357;202
如图，已知AB是⊙O的直径，BD是⊙O的弦，点P是⊙O外的一点，PC⊥AB，垂足为点C，PC与BD相交于点E，连接PD，且PD＝PE，延长PD交BA的延长线于点F．（1）求证：PD是⊙O的切线；（2）若DF＝4，PE，cos∠PFC，求BE的长．,357;440;348
如图，在矩形ABCD中，AB＝10，BC＝8，以CD为直径作⊙O．将矩形ABCD绕点C旋转，使所得矩形A′B′C′D′的边A′B′与⊙O相切，切点为E，边CD′与⊙O相交于点F，则D′F的长为　2　．,357;404;327;348
如图，AB是⊙O的直径，CD＝CB，AC，BD相交于点E，过点C作CF∥BD，CF与AB的延长线相交于点F，连接AD．（1）求证：CF是⊙O的切线；（2）若AB＝10，BC＝6，求AD的长．,357;307;314;345
如图，△ABC中，∠ACB＝90°，点O在边BC上，以点O为圆心，OB为半径的⊙O交AB于D，交BC于E，若CD＝CA．（1）求证：CD为⊙O的切线；（2）若AC＝3，，求BD的长．,357;307
如图，在矩形ABCD中AB＝10，BC＝8，以CD为直径作⊙O．将矩形ABCD绕点C旋转，使所得矩形A1B1C1D1的边A1B1与⊙O相切于点E，则BB1的长为（　　）A．B．2C．D．,357;404;327;348
如图，由图形M改变为图形N，这种图形改变属于（　　）A．平移B．轴对称C．旋转D．相似,411;391;401
阅读下列材料，完成相应学习任务旋转对称把正n边形绕着它的中心旋转°的整数倍后所得的正n边形重合．我们说，正n边形关于其中心有°的旋转对称．一般地，如果一个图形绕着某点O旋转角α（0＜α＜360°）后所得到的图形与原图形重合，则称此图形关于点O有角α的旋转对称．图1就是具有旋转对称性质的一些图形．任务：（1）如图2，正六边形关于其中心O有　60°　的旋转对称，中心对称图形关于其对称中心有　180°　的旋转对称；（2）图3是利用旋转变换设计的具有旋转对称性的一个图形，将该图形绕其中心至少旋转　72°　与原图形重合；（3）请以图4为基本图案，在图5中利用平移、轴对称或旋转进行图案设计，使得设计出的图案是中心对称图形．,411;412;391;401;405
如图，这是一个风车图案，这个图案绕它的中心旋转相同的角度后能够与它本身重合，则旋转角度最小是　90°　．,411;405
下列图案中，既可以看作是轴对称图形，也可以看作是中心对称图形的是（　　）A．B．C．D．,411;391
